Callsign,Aircraft,Departure ICAO,Destination ICAO,Contributor,AIRAC validity,Date added
NKP8372,IL76,OMDW,UUEE,11201,2507,11 Jul 25
T7LANA,GLEX,LTFJ,OMDW,11201,2507,11 Jul 25
T7MBS,FA6X,LFPB,OMDB,11201,2507,11 Jul 25
ROJ022,GL5T,LQSA,OMDB,11201,2507,11 Jul 25
PVV3354,A306,LLBG,OMDW,11201,2507,11 Jul 25
N20TM,B737,LPPT,OMDW,11201,2507,11 Jul 25
VPBTW,F900,KPBI,EGJJ,11201,2507,11 Jul 25
MRT001,B737,KADW,GVAC,11201,2507,11 Jul 25
ANGOLA4,GL7T,KEWR,FNLU,11201,2507,11 Jul 25
IBE2632,B772,KMIA,LEBL,11201,2507,11 Jul 25
IBE0273,A332,LEMD,MUHA,11201,2507,11 Jul 25
GRL779,A338,EKCH,BGGH,11201,2507,11 Jul 25
GRL780,A338,BGGH,EKCH,11201,2507,11 Jul 25
RYR8YQ,B738,LEPA,LIRN,11201,2507,11 Jul 25
AUA550M,E195,LIPE,LOWW,11201,2507,11 Jul 25
RYR4466,B738,EDLP,LEPA,11201,2507,11 Jul 25
RYR399F,B738,LEPA,EDLP,11201,2507,11 Jul 25
GOMTX,GL5T,EGNV,KFOK,Pilatus,2507,11 Jul 25
MSC3568,A20N,LKTB,HEMA,11201,2507,11 Jul 25
NMA5137,A320,LOWW,HEGN,11201,2507,11 Jul 25
SVW09PO,FA7X,LSZB,KFOK,Pilatus,2507,11 Jul 25
MMD6170,FA7X,LSZH,KFOK,Pilatus,2507,11 Jul 25
NJE532M,CL60,EINN,KFOK,Pilatus,2507,11 Jul 25
EWG5PJ,A320,LEBL,EDDK,11201,2507,11 Jul 25
EWG3HN,A320,EDDK,LEBL,11201,2507,11 Jul 25
AEE6LC,A20N,LGAV,LEVC,11201,2507,11 Jul 25
AEE4254,A320,LGIR,EDDW,11201,2507,11 Jul 25
AEE4255,A320,EDDW,LGIR,11201,2507,11 Jul 25
AEE4318,A320,LGRP,EKBI,11201,2507,11 Jul 25
AEE4319,A320,EKBI,LGRP,11201,2507,11 Jul 25
AEE4320,A320,LGRP,ENGM,11201,2507,11 Jul 25
AEE4321,A320,ENGM,LGRP,11201,2507,11 Jul 25
AEE4570,A320,LGSA,ENGM,11201,2507,11 Jul 25
AEE4571,A320,ENGM,LGSA,11201,2507,11 Jul 25
AEE4572,A320,LGSA,ESSA,11201,2507,11 Jul 25
AEE4573,A320,ESSA,LGSA,11201,2507,11 Jul 25
N81GJ,LJ35,LPPD,KBGR,Pilatus,2507,11 Jul 25
VJT793,GL7T,LSGG,KBGR,Pilatus,2507,11 Jul 25
N200EL,GALX,KBGR,BGGH,Pilatus,2507,11 Jul 25
N518SS,F2TH,BIKF,KBGR,Pilatus,2507,11 Jul 25
