Callsign,Aircraft,Departure ICAO,Destination ICAO,Contributor,AIRAC validity,Date added
VJT712,GL7T,LFMN,KVNY,Pilatus,2506,23 Jun 25
N2N,GLF6,EGAA,KSJC,Pilatus,2506,23 Jun 25
N122GA,GA7C,KLAS,LIRQ,Pilatus,2506,23 Jun 25
RYR51LN,B738,LEIB,LFBO,Pilatus,2506,23 Jun 25
DIR2118,A320,HETB,LCLK,Pilatus,2506,23 Jun 25
OCN1271,A320,LGMK,EDDM,Pilatus,2506,23 Jun 25
RYR8124,B738,LFBO,LEIB,Pilatus,2506,23 Jun 25
SME504,C680,HETB,LGAV,Pilatus,2506,23 Jun 25
TVS2522,B738,LKPR,HEAL,Pilatus,2506,23 Jun 25
OCN256R,A320,EDDM,LGMK,Pilatus,2506,23 Jun 25
SME693,C680,HETB,LIRF,Pilatus,2506,23 Jun 25
DIR2112,A320,HETB,LCLK,Pilatus,2506,23 Jun 25
DIR2116,A320,HETB,LGAV,Pilatus,2506,23 Jun 25
VJT884,GLEX,LPPD,KBCT,Pilatus,2506,23 Jun 25
N25HL,GLF5,LFPB,KPBI,Pilatus,2506,23 Jun 25
LVKAX,GLF5,KFXE,LEMI,Pilatus,2506,23 Jun 25
N175QS,GL7T,LFPB,KFLL,Pilatus,2506,23 Jun 25
NCR802,B744,KGSP,EDFH,Pilatus,2506,23 Jun 25
TWY235,GL7T,KPIT,LSZH,Pilatus,2506,23 Jun 25
N721GA,GA7C,KSAV,LFSB,Pilatus,2506,23 Jun 25
N711WK,GLEX,LIRP,KTEB,Pilatus,2506,23 Jun 25
N146QS,GLEX,KTEB,LDZA,Pilatus,2506,23 Jun 25
LXJ465,GLF4,LPPD,KTEB,Pilatus,2506,23 Jun 25
KPO77,GLF4,EGLF,KTEB,Pilatus,2506,23 Jun 25
GSM450,GLF4,EGGW,KTEB,Pilatus,2506,23 Jun 25
PRCGI,GLF5,EGGW,KTEB,Pilatus,2506,23 Jun 25
XFL227,GLF5,KTEB,EDDN,Pilatus,2506,23 Jun 25
TFF959,GLF5,KTEB,LFMN,Pilatus,2506,23 Jun 25
XAALC,GLF5,KTEB,LEXJ,Pilatus,2506,23 Jun 25
N889AH,GLF5,KTEB,EGPE,Pilatus,2506,23 Jun 25
N545AR,GLF6,LEPA,KTEB,Pilatus,2506,23 Jun 25
N784AH,GLF6,KTEB,EGCC,Pilatus,2506,23 Jun 25
N4K,GLF6,KTEB,EBLG,Pilatus,2506,23 Jun 25
N401JG,GA5C,LFMN,KIAD,Pilatus,2506,23 Jun 25
NJE4LL,GLEX,LIML,KIAD,Pilatus,2506,23 Jun 25
XACPQ,GLF6,KIAD,LFMN,Pilatus,2506,23 Jun 25
N838KE,GLF5,KSWF,EGGW,Pilatus,2506,23 Jun 25
N40WR,GL7T,KFOK,EGGW,Pilatus,2506,23 Jun 25
EJM522,GLF6,KIAD,LIRP,Pilatus,2506,23 Jun 25
LXJ658,GLF6,EGBP,KSJC,Pilatus,2506,23 Jun 25
