Callsign,Aircraft,Departure ICAO,Destination ICAO,Contributor,AIRAC validity,Date added
CPA271,A35K,VHHH,EHAM,Pilatus,2510,06 Oct 25
BOX589,B77L,ZGSZ,PANC,sam,2510,06 Oct 25
BOX531,B77L,WSSS,VTBS,sam,2510,06 Oct 25
BCS34W,B752,LGTS,LIPE,sam,2510,06 Oct 25
BCS4GC,B752,LEBL,EBBR,sam,2510,06 Oct 25
DHX171,B763,OKKK,OBBI,sam,2510,06 Oct 25
DHK3999,B763,BIKF,EGNX,sam,2510,06 Oct 25
DHK597,B77L,VVNB,VHHH,sam,2510,06 Oct 25
BOX590,B77L,RJAA,VHHH,sam,2510,06 Oct 25
DHK705,B77L,EGNX,EDDP,sam,2510,06 Oct 25
DHX752,B763,OBBI,LIMC,sam,2510,06 Oct 25
BOX124,B77L,EDDF,EDDP,sam,2510,06 Oct 25
BVR80,GLEX,LFML,KLAS,Pilatus,2510,06 Oct 25
QFX01,GLEX,KLAS,LFPB,Pilatus,2510,06 Oct 25
GJE212,GLF5,ESGG,KEGE,Pilatus,2510,06 Oct 25
MBIGG,GL7T,LFMN,LSGG,Pilatus,2510,06 Oct 25
N117MS,GL5T,EGQL,KMIA,Pilatus,2510,06 Oct 25
N181QS,GL7T,KMIA,EGGW,Pilatus,2510,06 Oct 25
EDW5L,A343,KTPA,LSZH,Pilatus,2510,06 Oct 25
NCR307,A332,KMCO,EINN,Pilatus,2510,06 Oct 25
VJT904,GLEX,EGPH,KORL,Pilatus,2510,06 Oct 25
VJT720,GLEX,KOPF,LEIB,Pilatus,2510,06 Oct 25
N768JJ,GLF5,KOPF,LEMG,Pilatus,2510,06 Oct 25
DCM4227,GLF4,KOPF,EINN,Pilatus,2510,06 Oct 25
VJT827,GLEX,EIDW,KPBI,Pilatus,2510,06 Oct 25
N18TM,GLEX,LIRA,KPBI,Pilatus,2510,06 Oct 25
SKV444,GLF5,KFLL,EDMO,Pilatus,2510,06 Oct 25
PCH566,PC24,EDTL,LSZC,Pilatus,2510,06 Oct 25
N138CR,SR22,LSZB,LSGC,Pilatus,2510,06 Oct 25
PVG172P,A320,LFBO,LPPR,Pilatus,2510,06 Oct 25
BCS186,A306,EDDP,EDDF,sam,2510,06 Oct 25
OAE506,B763,KCHS,EINN,Pilatus,2510,06 Oct 25
N524VE,GLF5,LEMD,KSAV,Pilatus,2510,06 Oct 25
ATN220,B763,EHEH,KCVG,Pilatus,2510,06 Oct 25
N895MM,F2TH,KHPN,LEZL,Pilatus,2510,06 Oct 25
MMD6362,FA7X,KHPN,ENGM,Pilatus,2510,06 Oct 25
N602CH,GA6C,KHPN,EGPH,Pilatus,2510,06 Oct 25
N180QS,GL7T,LEPA,KHPN,Pilatus,2510,06 Oct 25
VJT708,GLEX,LFTH,KHPN,Pilatus,2510,06 Oct 25
PVA1844,GLEX,EGGD,KHPN,Pilatus,2510,06 Oct 25
