Callsign,Aircraft,Departure ICAO,Destination ICAO,Contributor,AIRAC validity,Date added
HKS173,S92,ZZZZ,ENZV,jtwright93,2508,07 Aug 25
HKS401,S92,ENUK,ENUC,jtwright93,2508,07 Aug 25
HKS437,S92,ENZV,ZZZZ,jtwright93,2508,07 Aug 25
HKS404,S92,ENKB,ENHE,jtwright93,2508,07 Aug 25
HKS163,S92,ENZV,ZZZZ,jtwright93,2508,07 Aug 25
HKS401,S92,ENKB,ENUK,jtwright93,2508,07 Aug 25
HKS173,S92,ENZV,ZZZZ,jtwright93,2508,07 Aug 25
HKS312,S92,ENWE,ENZV,jtwright93,2508,07 Aug 25
HKS312,S92,ENWA,ENWE,jtwright93,2508,07 Aug 25
HKS463,S92,ENUA,ENKB,jtwright93,2508,07 Aug 25
HKS125,S92,ENXN,ENZV,jtwright93,2508,07 Aug 25
HKS465,S92,ENUB,ENKB,jtwright93,2508,07 Aug 25
HKS691,S92,ZZZZ,ENKB,jtwright93,2508,07 Aug 25
HKS125,S92,ENXO,ENXN,jtwright93,2508,07 Aug 25
HKS465,S92,ZZZZ,ENUB,jtwright93,2508,07 Aug 25
HKS167,S92,ENXW,ENZV,jtwright93,2508,07 Aug 25
HKS171,S92,ENJS,ENZV,jtwright93,2508,07 Aug 25
HKS312,S92,ENZV,ENWA,jtwright93,2508,07 Aug 25
HKS354,S92,ENNE,ENBN,jtwright93,2508,07 Aug 25
HKS125,S92,ENZV,ENXO,jtwright93,2508,07 Aug 25
HKS691,S92,ENKB,ZZZZ,jtwright93,2508,07 Aug 25
HKS463,S92,ENKB,ENUA,jtwright93,2508,07 Aug 25
HKS167,S92,ENZV,ENXW,jtwright93,2508,07 Aug 25
HKS171,S92,ENZV,ENJS,jtwright93,2508,07 Aug 25
HKS465,S92,ENKB,ZZZZ,jtwright93,2508,07 Aug 25
HKS667,S92,ZZZZ,ENBN,jtwright93,2508,07 Aug 25
HKS455,S92,ZZZZ,ENBR,jtwright93,2508,07 Aug 25
HKS354,S92,ENBN,ENNE,jtwright93,2508,07 Aug 25
HKS455,S92,ENBR,ZZZZ,jtwright93,2508,07 Aug 25
HKS444,S92,ENDR,ENKB,jtwright93,2508,07 Aug 25
HKS172,S92,ZZZZ,ENZV,jtwright93,2508,07 Aug 25
HKS667,S92,ENBN,ZZZZ,jtwright93,2508,07 Aug 25
HKS405,S92,ENHE,ENKB,jtwright93,2508,07 Aug 25
HKS444,S92,ENKB,ENDR,jtwright93,2508,07 Aug 25
HKS444,S92,ENKB,ENDR,jtwright93,2508,07 Aug 25
HKS415,S92,ENUD,ENKB,jtwright93,2508,07 Aug 25
HKS517,S92,ENWK,ENZV,jtwright93,2508,07 Aug 25
HKS124,S92,ENXN,ENZV,jtwright93,2508,07 Aug 25
HKS350,S92,ZZZZ,ENZV,jtwright93,2508,07 Aug 25
HKS172,S92,ENZV,ZZZZ,jtwright93,2508,07 Aug 25
