Callsign,Aircraft,Departure ICAO,Destination ICAO,Contributor,AIRAC validity,Date added
DCM3227,CL60,EINN,KBGR,Pilatus,2510,09 Oct 25
N83TY,FA50,EGAA,KBGR,Pilatus,2510,09 Oct 25
QTR963,A35K,WADD,OTHH,sam,2510,09 Oct 25
N677GA,GA6C,OERK,KBGR,Pilatus,2510,09 Oct 25
N48PL,GLF4,LFMN,KBGR,Pilatus,2510,09 Oct 25
N257NG,PC12,UDYZ,LBSF,Pilatus,2510,09 Oct 25
N850NP,TBM8,LIPV,LELL,Pilatus,2510,09 Oct 25
N700QT,TBM7,LFPN,LHBP,Pilatus,2510,09 Oct 25
N292SF,TBM9,LFBT,EGAA,Pilatus,2510,09 Oct 25
N185QS,GL7T,LEPA,KPSM,Pilatus,2510,09 Oct 25
TVS14J,C700,LFSD,ESSB,Pilatus,2510,09 Oct 25
N846QS,C700,EGKB,CYHZ,Pilatus,2510,09 Oct 25
A6AAM,A318,KRST,EGLF,Pilatus,2510,09 Oct 25
AIB099C,A21N,EDHI,EDHI,Pilatus,2510,09 Oct 25
AIB88BZ,A21N,LFBO,LFBO,Pilatus,2510,09 Oct 25
AIB101,A339,LFBO,LFKJ,Pilatus,2510,09 Oct 25
BAW9254,A21N,EDHI,EGLL,Pilatus,2510,09 Oct 25
EJM94,GLF5,KPWK,LIPE,Pilatus,2510,09 Oct 25
DAL9977,A359,KATL,KDTW,Pilatus,2510,09 Oct 25
RYR82I,B38M,KBFI,EIDW,Pilatus,2510,09 Oct 25
N895MM,F2TH,LIPX,ENBR,Pilatus,2510,09 Oct 25
N878SC,GLEX,OMDW,EGPK,Pilatus,2510,09 Oct 25
N811MK,GLF6,LKPR,KTTN,Pilatus,2510,09 Oct 25
N806AG,GA6C,EBBR,KRIC,Pilatus,2510,09 Oct 25
N8B,PC24,EDTY,EINN,Pilatus,2510,09 Oct 25
TWY222,GL7T,EGQL,KILM,Pilatus,2510,09 Oct 25
N750HL,GLF6,EDDB,EGGW,Pilatus,2510,09 Oct 25
N720JV,GLF6,KHPN,LIRN,Pilatus,2510,09 Oct 25
NCR4835,B744,EDFH,KLCK,Pilatus,2510,09 Oct 25
N650GU,GLF6,LSZA,GMMX,Pilatus,2510,09 Oct 25
N600LB,SR22,LFPT,LFEA,Pilatus,2510,09 Oct 25
N59CF,GLF4,EDMO,LTBA,Pilatus,2510,09 Oct 25
CMB144,B763,KBWI,ETAR,Pilatus,2510,09 Oct 25
N40WR,GL7T,KTEB,EBBR,Pilatus,2510,09 Oct 25
N2648X,C501,ESSB,LFPB,Pilatus,2510,09 Oct 25
N242GM,GLF5,KMRY,LFPB,Pilatus,2510,09 Oct 25
OAE566,B763,EINN,KNIP,Pilatus,2510,09 Oct 25
CMB554,B762,LBSF,KBWI,Pilatus,2510,09 Oct 25
N211PB,GLEX,EGKB,KHPN,Pilatus,2510,09 Oct 25
OAE3674,B762,KBWI,LROP,Pilatus,2510,09 Oct 25
