Callsign,Aircraft,Departure ICAO,Destination ICAO,Contributor,AIRAC validity,Date added
RJR885,GL7T,KTEB,EGLF,Pilatus,2505,19 May 25
N40NS,GL7T,KTEB,LFMN,Pilatus,2505,19 May 25
NJE607C,GL5T,LFMN,KTEB,Pilatus,2505,19 May 25
QQE757,GA7C,KTEB,EGGW,Pilatus,2505,19 May 25
MMD6878,FA7X,LFMN,KTEB,Pilatus,2505,19 May 25
ULC47,FA7X,LIMC,KTEB,Pilatus,2505,19 May 25
MARDN,FA7X,EGPI,KTEB,Pilatus,2505,19 May 25
FWI10A,A359,LFPO,TFFF,Pilatus,2505,19 May 25
MVJ80,GL7T,EGGW,KIAD,Pilatus,2505,19 May 25
N142QS,GLEX,LEBL,KIAD,Pilatus,2505,19 May 25
VJT827,GLEX,KIAD,EGPN,Pilatus,2505,19 May 25
GES251L,GLF5,LELN,KIAD,Pilatus,2505,19 May 25
N413PH,GLF5,KIAD,EGKB,Pilatus,2505,19 May 25
LXJ672,GLF6,KIAD,LEBB,Pilatus,2505,19 May 25
N444DH,GLF5,KMDW,EGSS,Pilatus,2505,19 May 25
DEEBT,BE33,EDMQ,EDFE,Pilatus,2505,19 May 25
MSC2928,B738,HEGN,EDDC,Pilatus,2505,19 May 25
UAE29V,B77W,OMDB,EDDF,Pilatus,2505,19 May 25
EXS17FS,B738,LPMA,EGSS,Pilatus,2505,19 May 25
SAS907,A21N,ENGM,KEWR,Pilatus,2505,19 May 25
SAS903,A333,ESSA,KEWR,Pilatus,2505,19 May 25
AFR881,B772,LFPG,FTTJ,Pilatus,2505,19 May 25
DAL259,A332,EIDW,KMSP,Pilatus,2505,19 May 25
MFX2201,A21N,UTTT,LHBP,Pilatus,2505,19 May 25
MSC2982,A20N,HEMA,EDDL,Pilatus,2505,19 May 25
EXS52U,B738,EGSS,LPMA,Pilatus,2505,19 May 25
THY6131,A321,HECA,LTFM,Pilatus,2505,19 May 25
DAL205,B763,ESSA,KJFK,Pilatus,2505,19 May 25
ITY156,A21N,LIRF,EBBR,Pilatus,2505,19 May 25
HFM381,A388,KJFK,EGPF,Pilatus,2505,19 May 25
N200A,GLF6,LIPK,KIAH,Pilatus,2505,19 May 25
GLH1,GLF6,KIAD,EGSS,Pilatus,2505,19 May 25
N188WR,GLF6,LIRI,KLAS,Pilatus,2505,19 May 25
N115MH,GLEX,LIBP,LIRP,Pilatus,2505,19 May 25
CGOPB,FA6X,CYHM,LIPZ,Pilatus,2505,19 May 25
VXS9,GLEX,EGJJ,LEAL,Pilatus,2505,19 May 25
N933CL,GLF6,KHPN,EGLC,Pilatus,2505,19 May 25
N585DW,GLF5,KSFO,EGGW,Pilatus,2505,19 May 25
N650BR,GLF6,LIPK,KIAH,Pilatus,2505,19 May 25
VQBHK,FA8X,KPSP,LSZH,Pilatus,2505,19 May 25
