Callsign,Aircraft,Departure ICAO,Destination ICAO,Contributor,AIRAC validity,Date added
EXS37LV,A21N,LDSP,EGCC,Pilatus,2507,19 Jul 25
AFR006,B77W,LFPG,KJFK,Pilatus,2507,19 Jul 25
CFG4805,A21N,EDDF,UBBB,Pilatus,2507,19 Jul 25
CFG4806,A21N,UBBB,EDDF,Pilatus,2507,19 Jul 25
EXS82T,A21N,EGCC,LDSP,Pilatus,2507,19 Jul 25
N6505R,GLF6,KAUS,LFLB,Pilatus,2507,19 Jul 25
N650RV,GLEX,LEMD,LFMQ,Pilatus,2507,19 Jul 25
N617DV,F900,LGZA,LEMD,Pilatus,2507,19 Jul 25
N606SA,GLF6,LGAV,LPCS,Pilatus,2507,19 Jul 25
N604AU,CL60,LGKR,OOMS,Pilatus,2507,19 Jul 25
GJE121,GLF5,EHAM,KPDK,Pilatus,2507,19 Jul 25
N559G,GLF5,LGAV,LIBG,Pilatus,2507,19 Jul 25
N513MA,GLF5,LEVD,LFMN,Pilatus,2507,19 Jul 25
N500ES,GLF6,KLAX,LIRN,Pilatus,2507,19 Jul 25
N363JG,GLF5,LFBD,CYQA,Pilatus,2507,19 Jul 25
N255DV,E550,EICK,CYQX,Pilatus,2507,19 Jul 25
N22XZ,CL30,LFML,LFPB,Pilatus,2507,19 Jul 25
EJM18,GLEX,LGAV,KHPN,Pilatus,2507,19 Jul 25
N1759C,GLF5,LGAV,LGTS,Pilatus,2507,19 Jul 25
N685AR,CL35,EGSS,DNKN,Pilatus,2507,19 Jul 25
N720LE,GLF6,LLBG,LCLK,Pilatus,2507,19 Jul 25
N737JB,B737,EINN,KMKE,Pilatus,2507,19 Jul 25
N777KQ,GL7T,EETN,LRCL,Pilatus,2507,19 Jul 25
N985PK,GL5T,KIDA,LFPB,Pilatus,2507,19 Jul 25
N100MU,MU2,LFBD,LFMT,Pilatus,2507,19 Jul 25
N100ES,GLF6,LEMD,KLAX,Pilatus,2507,19 Jul 25
N1DC,GLF5,KDAL,LFMN,Pilatus,2507,19 Jul 25
N989AR,GLF5,KDTO,LFMN,Pilatus,2507,19 Jul 25
N3E,B38M,KVNY,LFPB,Pilatus,2507,19 Jul 25
TFL8FJ,A320,EHAM,LGKO,hugoflying,2507,19 Jul 25
TFL1190,A320,LGKO,EHAM,hugoflying,2507,19 Jul 25
PSMAK,GLEX,LSGG,SBGR,hugoflying,2507,19 Jul 25
RYR36WB,B738,LICC,LHBP,hugoflying,2507,19 Jul 25
EWG725,A319,LOWG,EDDK,hugoflying,2507,19 Jul 25
RYR7CQ,B738,LHBP,LICC,hugoflying,2507,19 Jul 25
CFG2AC,A20N,EDDF,LPMA,hugoflying,2507,19 Jul 25
EWG5200,A319,EDDK,LOWG,hugoflying,2507,19 Jul 25
TAP11EG,E190,EGCC,LPPT,hugoflying,2507,19 Jul 25
THY237,A359,ZMCK,LTFM,hugoflying,2507,19 Jul 25
EVE754,A320,LEST,LGAV,hugoflying,2507,19 Jul 25
