Callsign,Aircraft,Departure ICAO,Destination ICAO,Contributor,AIRAC validity,Date added
LXJ461,GLF4,EGWU,KHPN,Pilatus,2505,20 May 25
VJA801,GLF5,KHPN,EIKY,Pilatus,2505,20 May 25
N870PS,GLF6,EGPK,KHPN,Pilatus,2505,20 May 25
N288Z,GLF6,KHPN,EGSS,Pilatus,2505,20 May 25
N700FJ,GLF4,KTEB,EGGW,Pilatus,2505,20 May 25
VCG1UG,GLEX,EGLF,KTEB,Pilatus,2505,20 May 25
LMJ23H,GLEX,LFPB,KTEB,Pilatus,2505,20 May 25
VJT749,GL7T,KTEB,LFMN,Pilatus,2505,20 May 25
N184QS,GL7T,KTEB,LFMN,Pilatus,2505,20 May 25
GOMTX,GL5T,EGLF,KTEB,Pilatus,2505,20 May 25
QQE757,GA7C,EGGW,KTEB,Pilatus,2505,20 May 25
N240NY,GA5C,EGLF,KTEB,Pilatus,2505,20 May 25
GTI8315,B763,LKPR,KCHS,Pilatus,2505,20 May 25
N650KJ,GLF6,KPBI,LFMN,Pilatus,2505,20 May 25
KPO5,GLF4,BIKF,KBCT,Pilatus,2505,20 May 25
N109QS,GL5T,KMIA,LFMN,Pilatus,2505,20 May 25
N550DR,GLF5,KMIA,LEMG,Pilatus,2505,20 May 25
N113CS,GLF6,LFPB,KBCT,Pilatus,2505,20 May 25
MATEX,FA8X,KTEB,EGLF,Pilatus,2505,20 May 25
LDX24C,GL7T,KOPF,LFMN,Pilatus,2505,20 May 25
N650WS,GLF6,LFPG,KTEB,Pilatus,2505,20 May 25
JME750A,GL7T,LPPR,KBWI,Pilatus,2505,20 May 25
LXJ487,GLF4,EGPH,KMMU,Pilatus,2505,20 May 25
LXJ603,E550,KLGA,EGGW,Pilatus,2505,20 May 25
CMB187,MD11,LERT,KNGU,Pilatus,2505,20 May 25
AEE491,A320,LFRG,LGIR,Volarium,2505,20 May 25
HBJFR,FA7X,LFSB,KIAD,Pilatus,2505,20 May 25
AEE490,A320,LGIR,LFRG,Volarium,2505,20 May 25
KAY58,GL7T,KIAD,LFPB,Pilatus,2505,20 May 25
IFA6256,GLEX,LIMC,KIAD,Pilatus,2505,20 May 25
EJM805,GLF6,KIAD,LIRA,Pilatus,2505,20 May 25
MFUAD,GLF6,OLBA,KIAD,Pilatus,2505,20 May 25
WGN611,MD11,KIAD,EPRZ,Pilatus,2505,20 May 25
VJT884,GLEX,KFOK,EGGW,Pilatus,2505,20 May 25
AUR72E,AT76,LFBF,LFRD,Volarium,2505,20 May 25
N60QJ,GA6C,LEBL,KTTN,Pilatus,2505,20 May 25
N604KJ,CL60,EINN,KBGR,Pilatus,2505,20 May 25
AUR2P,D228,LFRD,EGJB,Volarium,2505,20 May 25
AUR2P,D228,LFBF,LFRD,Volarium,2505,20 May 25
AUR001P,D228,EGJB,LFBF,Volarium,2505,20 May 25
