Callsign,Aircraft,Departure ICAO,Destination ICAO,Contributor,AIRAC validity,Date added
QTR1036,A320,OTHH,OMSJ,sam,2507,12 Jul 25
EXS2DR,B738,LEPA,EGSS,jtwright93,2507,12 Jul 25
EXS53MP,B738,EGSS,LEPA,jtwright93,2507,12 Jul 25
MSR847,A21N,HECA,GMMN,jtwright93,2507,12 Jul 25
MSR843,B738,HECA,DTTA,jtwright93,2507,12 Jul 25
N942QS,C68A,EGGW,LFBD,jtwright93,2507,12 Jul 25
FIA685,A321,LUKK,EDDL,jtwright93,2507,12 Jul 25
MSR2767,B738,HECA,LEBL,jtwright93,2507,12 Jul 25
MSC803,E190,HECA,LIMC,jtwright93,2507,12 Jul 25
BAW401,A21N,HECA,EGLL,jtwright93,2507,12 Jul 25
THY2JK,A333,HECA,LTFM,jtwright93,2507,12 Jul 25
ABD3165,B744,HECA,EBLG,jtwright93,2507,12 Jul 25
MSR783,A20N,HECA,EGLL,jtwright93,2507,12 Jul 25
RYR89MK,B38M,LEPA,EDDB,jtwright93,2507,12 Jul 25
MSC805,B738,HECA,LIMC,jtwright93,2507,12 Jul 25
DLH585,A21N,HECA,EDDF,jtwright93,2507,12 Jul 25
ITY895,A21N,HECA,LIRF,jtwright93,2507,12 Jul 25
TVF8051,B738,HECA,LFML,jtwright93,2507,12 Jul 25
AEE931,A21N,HECA,LGAV,jtwright93,2507,12 Jul 25
EWG64U,A319,EDDL,EGLL,jtwright93,2507,12 Jul 25
THY2TP,B38M,LTFM,LPPR,jtwright93,2507,12 Jul 25
DLH5JT,A321,LGKR,EDDM,jtwright93,2507,12 Jul 25
AFR274,B77W,LFPG,RJTT,jtwright93,2507,12 Jul 25
EWG5KU,A319,EDDH,EDDS,jtwright93,2507,12 Jul 25
RYR39SD,B738,LEMG,ESSA,jtwright93,2507,12 Jul 25
RYR5YK,B738,ESSA,LEMG,jtwright93,2507,12 Jul 25
DLH587,A21N,HECA,EDDM,jtwright93,2507,12 Jul 25
AUA86UM,A320,HECA,LOWW,jtwright93,2507,12 Jul 25
AFR551,B789,HECA,LFPG,jtwright93,2507,12 Jul 25
DLH8UJ,A321,EDDM,LGKR,jtwright93,2507,12 Jul 25
TAP016,A21N,SBRF,LPPT,Sinkrate,2507,12 Jul 25
ITY2014,BCS3,LIRF,LIML,Sinkrate,2507,12 Jul 25
AFR81MQ,A321,LFPG,EHAM,Sinkrate,2507,12 Jul 25
EUK94R,A333,KJFK,EGCC,Sinkrate,2507,12 Jul 25
BAW48Q,B77W,KSEA,EGLL,Sinkrate,2507,12 Jul 25
UAL2489,B39M,MDSD,KEWR,Pilatus,2507,11 Jul 25
MSR861,B738,HECA,GMMN,jtwright93,2507,11 Jul 25
MSR786,B789,EDDF,HECA,jtwright93,2507,11 Jul 25
MSR848,A21N,GMMN,HECA,jtwright93,2507,11 Jul 25
EWG64H,A320,EDDV,LPPT,jtwright93,2507,11 Jul 25
