Callsign,Aircraft,Departure ICAO,Destination ICAO,Contributor,AIRAC validity,Date added
CRL090,A333,LFPO,KBGR,Pilatus,2506,02 Jul 25
LXJ512,CL35,EIDW,KBGR,Pilatus,2506,02 Jul 25
HRC908,F900,KBGR,EGKB,Pilatus,2506,02 Jul 25
LVKLH,GLF5,LGAV,KBED,Pilatus,2506,02 Jul 25
N215BB,GLF5,LIMJ,KBED,Pilatus,2506,02 Jul 25
N173NY,GLF5,EGSS,KMSP,Pilatus,2506,02 Jul 25
N373RS,F900,KAZO,EFHK,Pilatus,2506,02 Jul 25
N1BB,GLF5,GCTS,KNEW,Pilatus,2506,02 Jul 25
N133QS,GL5T,KDPA,LIPE,Pilatus,2506,02 Jul 25
ICE665,B752,BIKF,KPDX,Pilatus,2506,02 Jul 25
N444WT,GL7T,EGGW,KPDX,Pilatus,2506,02 Jul 25
N887GV,GLF6,LFMN,KBFI,Pilatus,2506,02 Jul 25
PSGCE,GLF5,EKCH,EDDH,Pilatus,2506,02 Jul 25
PCH63A,PC12,BGSF,CYFB,Pilatus,2506,02 Jul 25
GES181M,GA7C,LFMN,LEST,Pilatus,2506,02 Jul 25
VPBVV,B737,LFMN,OMDW,Pilatus,2506,02 Jul 25
AXY284M,B737,EDDM,OMDW,Pilatus,2506,02 Jul 25
PVA1653,GLEX,LFPB,KTEB,Pilatus,2506,02 Jul 25
N940TT,GLF5,LFPB,EGGW,Pilatus,2506,02 Jul 25
N933CL,GLF6,LIML,EGKB,Pilatus,2506,02 Jul 25
N8762M,GLEX,LICJ,EIDW,Pilatus,2506,02 Jul 25
N876GL,GLF4,KBGR,LFMN,Pilatus,2506,02 Jul 25
CMB518,B772,OJAQ,LBSF,Pilatus,2506,02 Jul 25
N711WK,GLEX,LIRQ,LIML,Pilatus,2506,02 Jul 25
N699FB,GL7T,LIML,KLAX,Pilatus,2506,02 Jul 25
N688AL,SF50,LFPT,LEIB,Pilatus,2506,02 Jul 25
N650ZB,GLF6,LEMD,LSZH,Pilatus,2506,02 Jul 25
JNY588A,GLF5,KHPN,LIRN,Pilatus,2506,02 Jul 25
TWY564,GLEX,LFPB,KPIT,Pilatus,2506,02 Jul 25
CMB557,B744,KSVN,EDFH,Pilatus,2506,02 Jul 25
OAE596,B763,KMCF,EINN,Pilatus,2506,02 Jul 25
N460PA,E120,LICJ,HESX,Pilatus,2506,02 Jul 25
N418RY,GLF5,LGAV,LEBL,Pilatus,2506,02 Jul 25
N372ET,GL7T,KTEB,LDDU,Pilatus,2506,02 Jul 25
N230BD,GLF5,KTEB,LFMN,Pilatus,2506,02 Jul 25
TWY225,CL35,EHAM,KPQI,Pilatus,2506,02 Jul 25
N210RD,C10T,LIPO,EDML,Pilatus,2506,02 Jul 25
N2030P,GLF6,KSJC,LEVC,Pilatus,2506,02 Jul 25
RKK28,F900,EGAA,EGLF,Pilatus,2506,02 Jul 25
N134EC,P180,LFLU,ELLX,Pilatus,2506,02 Jul 25
