Callsign,Aircraft,Departure ICAO,Destination ICAO,Contributor,AIRAC validity,Date added
AGR298,E135,LSZB,LEIB,Pilatus,2509,20 Sep 25
N918CW,E545,BIKF,CYQX,Pilatus,2509,20 Sep 25
N555DF,CL60,CYYT,LDDU,Pilatus,2509,20 Sep 25
HYP022,CRJ2,BIKF,CYYR,Pilatus,2509,20 Sep 25
OOASL,BE20,CYYR,BIRK,Pilatus,2509,20 Sep 25
ANE83ZY,CRJX,LFBO,LEMD,Pilatus,2509,20 Sep 25
DAL9936,A339,LFBO,RJAA,Pilatus,2510,20 Sep 25
DAL9941,A21N,LFBO,EHAM,Pilatus,2509,20 Sep 25
EJU895A,A320,LFMN,LFBD,Pilatus,2509,20 Sep 25
AFR718,B77W,LFPG,GOBD,Pilatus,2509,20 Sep 25
N157QS,GLEX,LFPB,KLAX,Pilatus,2509,20 Sep 25
EIN118,A21N,KIAD,EIDW,Pilatus,2509,20 Sep 25
EIN977,A21N,EIDW,KBNA,Pilatus,2509,20 Sep 25
KAY51,A319,BIKF,KSAN,Pilatus,2509,20 Sep 25
VJT749,GL7T,EGLF,KSJC,Pilatus,2509,20 Sep 25
FDX3,B77L,LFPG,EDDF,Krown,2509,20 Sep 25
VJT861,GLEX,KLAS,LFMN,Pilatus,2509,20 Sep 25
SIS55,GLF5,KLAS,EGSS,Pilatus,2509,20 Sep 25
N302AK,GLEX,EGSS,KMIA,Pilatus,2509,20 Sep 25
DLH447,A359,KDEN,EDDF,Pilatus,2509,20 Sep 25
NSP7,B752,EINN,KGSO,Pilatus,2509,20 Sep 25
NSP8,DC87,EINN,KGSO,Pilatus,2509,20 Sep 25
CMB493,B744,KCHS,ETAR,Pilatus,2509,20 Sep 25
N880SR,GLF5,GVAC,KSAV,Pilatus,2509,20 Sep 25
N300CR,FA7X,LFMN,KHPN,Pilatus,2509,20 Sep 25
N104QS,GL5T,KHPN,LFMN,Pilatus,2509,20 Sep 25
T7MUSIC,GL7T,EGLF,KHPN,Pilatus,2509,20 Sep 25
N980CC,GLEX,KHPN,LEPA,Pilatus,2509,20 Sep 25
N721KJ,GLF5,LIRZ,KHPN,Pilatus,2509,20 Sep 25
N933CL,GLF6,LIEO,KHPN,Pilatus,2509,20 Sep 25
NAM001,FA7X,GVAC,KTEB,Pilatus,2509,20 Sep 25
T7IVL,GA7C,LFPB,KTEB,Pilatus,2509,20 Sep 25
SIO801,GL5T,LIML,KTEB,Pilatus,2509,20 Sep 25
N128QS,GL5T,KTEB,EHAM,Pilatus,2509,20 Sep 25
N393BX,GL7T,KTEB,EGGW,Pilatus,2509,20 Sep 25
PVA1975,GLEX,LEBB,KTEB,Pilatus,2509,20 Sep 25
GRB425,GLF5,LTFE,KTEB,Pilatus,2509,20 Sep 25
ORF3,GLF5,EGSS,KTEB,Pilatus,2509,20 Sep 25
VCJ97N,GLF6,LLBG,KTEB,Pilatus,2509,20 Sep 25
JDI007,GLF6,HEAX,KTEB,Pilatus,2509,20 Sep 25
