Callsign,Aircraft,Departure ICAO,Destination ICAO,Contributor,AIRAC validity,Date added
UKL8005,AN12,SEGU,MNMG,quiquem,2508,12 Aug 25
SKW5136,CRJ2,KLAF,KORD,Pilatus,2508,12 Aug 25
SKW5051,CRJ2,KORD,KLAF,Pilatus,2508,12 Aug 25
N809JM,CL35,SEGU,SBGR,quiquem,2508,12 Aug 25
UCG320,B733,MPTO,SEGU,quiquem,2508,12 Aug 25
N92JH,SR20,EGKB,EHGG,Pilatus,2508,12 Aug 25
N322CW,SR22,EGLK,EGJJ,Pilatus,2508,12 Aug 25
N700NN,TBM7,LFRD,LFTF,Pilatus,2508,12 Aug 25
N15TZ,C750,CYQB,BIRK,Pilatus,2508,12 Aug 25
SPM638,B737,LFVP,LFPG,Pilatus,2508,12 Aug 25
BAW59,A35K,EGLL,FACT,Peteking,2508,12 Aug 25
TFF967,GLF5,KBLM,EGGW,Pilatus,2508,12 Aug 25
N795SP,GLF5,EGPH,KMKC,Pilatus,2508,12 Aug 25
N550TS,GLF5,LEMD,MMGL,Pilatus,2508,12 Aug 25
PVA1771,GLEX,LSZH,KJFK,Pilatus,2508,12 Aug 25
WMT7XN,A21N,LROP,LEZG,hugoflying,2508,12 Aug 25
ELY544,B738,LGAV,LLBG,Pilatus,2510,12 Aug 25
ELY543,B738,LLBG,LGAV,Pilatus,2508,12 Aug 25
CBA35,B350,OEMA,LGIR,Pilatus,2508,12 Aug 25
PPU01,B350,EDVE,EPPO,Pilatus,2508,12 Aug 25
DAL9,A339,EGLL,KMSP,Pilatus,2508,12 Aug 25
DAL17,A332,EGLL,KDTW,Pilatus,2508,12 Aug 25
DAL21,A339,EGLL,KSEA,Pilatus,2508,12 Aug 25
DAL51,A332,EGLL,KSLC,Pilatus,2508,12 Aug 25
DAL59,A339,EGLL,KBOS,Pilatus,2508,12 Aug 25
CGZLM,GLEX,CYYZ,EGNM,Pilatus,2508,12 Aug 25
NJE352D,CL35,LSZC,LOWS,Pilatus,2508,12 Aug 25
HBTOY,C182,EKRK,LSZC,Pilatus,2508,12 Aug 25
NJE664E,E55P,LSZS,LFBT,Pilatus,2508,12 Aug 25
TIE802J,BE4W,LKPR,LSZS,Pilatus,2508,12 Aug 25
HUE12P,PC12,LSZS,LSZH,Pilatus,2508,12 Aug 25
DFCMM,TBM9,LSZS,EDMA,Pilatus,2508,12 Aug 25
LVOSD,F2TH,LEIB,LFPB,Peteking,2508,12 Aug 25
AIB710A,A21N,EDHI,EDDH,Pilatus,2508,12 Aug 25
N60ES,C750,EGKB,CYYT,Pilatus,2508,12 Aug 25
N605DA,CL60,CYYT,EHRD,Pilatus,2508,12 Aug 25
N41GJ,LJ35,CYYT,LPPR,Pilatus,2508,12 Aug 25
N48C,E55P,CYYR,BIKF,Pilatus,2508,12 Aug 25
JME313A,CL35,EGLF,CYYR,Pilatus,2508,12 Aug 25
EIFPV,CRJ9,BIKF,CYYR,Pilatus,2508,12 Aug 25
