Callsign,Aircraft,Departure ICAO,Destination ICAO,Contributor,AIRAC validity,Date added
BGA129C,A3ST,LFRZ,LEZL,FOMA,2506,01 Jul 25
SWR41G,B77W,KLAX,LSZH,That747Pilot,2506,01 Jul 25
SWR39,B77W,KSFO,LSZH,That747Pilot,2506,01 Jul 25
NJE504N,CL60,LIMC,LIRI,Pilatus,2506,01 Jul 25
THY1EY,A359,LTFM,KDEN,Pilatus,2506,01 Jul 25
WWI70,GLEX,LFMN,CYUL,Pilatus,2506,01 Jul 25
FDX5926,MD11,ZGGG,RKSI,Pilatus,2506,01 Jul 25
CPA841,A35K,KJFK,VHHH,Pilatus,2510,01 Jul 25
CPA843,A359,KJFK,VHHH,Pilatus,2510,01 Jul 25
PTN78X,PC24,LSZH,LFPB,Pilatus,2506,01 Jul 25
PTN43H,PC24,EBAW,LSZH,Pilatus,2506,01 Jul 25
PTN74H,PC24,EGCC,LFAQ,Pilatus,2506,01 Jul 25
DHK705,B77L,EGNX,KCVG,Pilatus,2506,01 Jul 25
OEHEY,F2TH,LPAZ,TXKF,Pilatus,2506,01 Jul 25
BAW19N,B772,EGLL,TXKF,Pilatus,2506,01 Jul 25
N104AR,GA5C,TXKF,EGGW,Pilatus,2506,01 Jul 25
N76FA,B350,LFBO,LFPB,Pilatus,2506,01 Jul 25
N69HY,C525,BIKF,BGSF,Pilatus,2506,01 Jul 25
HBVAN,PC24,BIRK,CYYT,Pilatus,2506,01 Jul 25
VGG44,CL60,LFMN,CYYR,Pilatus,2506,01 Jul 25
UNI162,CL60,CYYR,EGKB,Pilatus,2506,01 Jul 25
N460PA,E120,CYYR,BIKF,Pilatus,2506,01 Jul 25
N8833,GLF6,LFMN,PANC,Pilatus,2506,01 Jul 25
AIB724A,A21N,EDHI,EDDH,Pilatus,2506,01 Jul 25
EDW3A,A359,KLAS,LSZH,Pilatus,2506,01 Jul 25
EDW41K,BCS3,LDZD,LSZH,Pilatus,2506,01 Jul 25
EDW5101,A359,EDDS,LSZH,Pilatus,2506,01 Jul 25
EDW5101,A359,LETL,EDDS,Pilatus,2506,01 Jul 25
N186QS,GL7T,KSTS,GMMN,Pilatus,2506,01 Jul 25
N74VW,GLF5,LEBL,KAPA,Pilatus,2506,01 Jul 25
PVA1686,GLEX,KNUQ,ENEV,Pilatus,2506,01 Jul 25
N803NL,FA50,EIDW,CYQX,Pilatus,2506,01 Jul 25
N99BY,SR22,EDAZ,LDZD,Pilatus,2506,01 Jul 25
N746CD,SR22,LIEO,LIQG,Pilatus,2506,01 Jul 25
N194CP,SR22,EBCI,EGPC,Pilatus,2506,01 Jul 25
N691RM,S22T,LBWN,LRTZ,Pilatus,2506,01 Jul 25
TJT36WP,B190,LFRN,LFBO,Pilatus,2506,01 Jul 25
JAF17X,E295,LFBO,LEAL,Pilatus,2506,01 Jul 25
DEOCM,P28A,EDWI,EDHI,Pilatus,2506,01 Jul 25
N857SS,F2TH,LIPO,LSGG,Pilatus,2506,01 Jul 25
