Callsign,Aircraft,Departure ICAO,Destination ICAO,Contributor,AIRAC validity,Date added
VLG45IU,A320,LEPA,LEZG,GLALTI,2509,04 Sep 25
RYR5501,B738,LEZG,LEST,GLALTI,2509,04 Sep 25
RYR81AC,B738,LEST,LEZG,GLALTI,2509,04 Sep 25
IBB86BH,E295,LEZG,GCXO,GLALTI,2509,04 Sep 25
IBB66RZ,E295,GCXO,LEZG,GLALTI,2509,04 Sep 25
RYR73SZ,B38M,LEZG,EGSS,GLALTI,2509,04 Sep 25
RYR36ST,B38M,EGSS,LEZG,GLALTI,2509,04 Sep 25
WMT1MG,A321,LEZG,LROP,GLALTI,2509,04 Sep 25
WMT7XN,A321,LROP,LEZG,GLALTI,2509,04 Sep 25
WMT7ZW,A320,LEZG,LRCL,GLALTI,2509,04 Sep 25
WMT136,A320,LRCL,LEZG,GLALTI,2509,04 Sep 25
GTR1547,A333,OMDW,LEZG,GLALTI,2509,04 Sep 25
RYR1RE,B738,LEZG,LEPA,GLALTI,2509,04 Sep 25
RYR4KP,B738,LEPA,LEZG,GLALTI,2509,04 Sep 25
RYR1753,B738,LEZG,GMFF,GLALTI,2509,04 Sep 25
RYR1752,B738,GMFF,LEZG,GLALTI,2509,04 Sep 25
WMT49JW,A21N,LEZG,LIRF,GLALTI,2509,04 Sep 25
WMT373T,A21N,LIRF,LEZG,GLALTI,2509,04 Sep 25
GTR1942,A333,LEZG,UGTB,GLALTI,2509,04 Sep 25
ETH3516,B77L,LEZG,MMSM,GLALTI,2509,04 Sep 25
RYR4615,B738,LEVT,LEPA,GLALTI,2509,04 Sep 25
RYR5DH,B738,LEPA,LEVT,GLALTI,2509,04 Sep 25
RYR4SJ,B738,LEVT,LEMG,GLALTI,2509,04 Sep 25
RYR62GZ,B738,LEMG,LEVT,GLALTI,2509,04 Sep 25
BCS8325,B738,LEVT,LPPT,GLALTI,2509,04 Sep 25
BCS422,B738,LIMC,LEVT,GLALTI,2509,04 Sep 25
IBB6GP,E295,LEVD,GCLP,GLALTI,2509,04 Sep 25
IBB4,E295,GCLP,LEVD,GLALTI,2509,04 Sep 25
IBB5427,E295,LEPP,GCXO,GLALTI,2509,04 Sep 25
IBB95FY,E295,GCXO,LEPP,GLALTI,2509,04 Sep 25
IBB54SM,E295,LESO,GCLP,GLALTI,2509,04 Sep 25
IBB36,E295,GCLP,LESO,GLALTI,2509,04 Sep 25
TWY625,GL7T,LPFR,LESO,GLALTI,2510,04 Sep 25
NJE195W,C56X,LFTH,LESO,GLALTI,2509,04 Sep 25
CFE68E,E190,LESO,EGLC,GLALTI,2509,04 Sep 25
CFE35L,E190,EGLC,LESO,GLALTI,2509,04 Sep 25
GCK29,CL35,LESO,LFPB,GLALTI,2509,04 Sep 25
GCK29,CL35,EHAM,LESO,GLALTI,2509,04 Sep 25
NJE627N,CL35,LPBJ,LPCS,GLALTI,2509,04 Sep 25
SAH53P,BE40,LPBJ,LPPR,GLALTI,2509,04 Sep 25
