Callsign,Aircraft,Departure ICAO,Destination ICAO,Contributor,AIRAC validity,Date added
EWG7FN,A321,LPPR,EDDL,Pilatus,2505,02 Jun 25
SEU406,A21N,LEBL,LUKK,Pilatus,2505,02 Jun 25
SEU405,A21N,LUKK,LEBL,Pilatus,2505,02 Jun 25
SEU464,A321,LKPR,LUKK,Pilatus,2505,02 Jun 25
SEU463,A321,LUKK,LKPR,Pilatus,2505,02 Jun 25
ENT1441,B738,EPPO,LTBS,Pilatus,2505,02 Jun 25
N737AG,B737,LGRP,LFPB,Pilatus,2505,02 Jun 25
N650KJ,GLF6,LFMN,EDDB,Pilatus,2505,02 Jun 25
N617BW,CL60,KBED,EDDB,Pilatus,2505,02 Jun 25
NCR504,B744,OMDW,LIMC,Pilatus,2505,02 Jun 25
PVA556P,GLEX,LIBF,LIRI,Pilatus,2505,02 Jun 25
CLY138,HDJT,EGWU,EGJJ,Pilatus,2505,02 Jun 25
N388GC,GLF5,LPCS,LPPR,Pilatus,2505,02 Jun 25
N16JN,GLF4,CYQX,LIRN,Pilatus,2505,02 Jun 25
LXJ662,GLF6,KVNY,EGLF,Pilatus,2505,02 Jun 25
N164QS,GLEX,KIAD,EGLF,Pilatus,2505,02 Jun 25
N435FG,CL35,KBGR,EGSS,Pilatus,2505,02 Jun 25
GCK18,GLEX,LOWK,KFTY,Pilatus,2505,02 Jun 25
N7600P,F900,KRDU,EDDF,Pilatus,2505,02 Jun 25
TWY789,GLF6,LEIB,EGSS,Pilatus,2505,02 Jun 25
HZSKY2,A332,LSZH,OERK,Pilatus,2505,02 Jun 25
IFA6266,GLEX,KAUS,LEBL,Pilatus,2505,02 Jun 25
N42JH,GLF5,KLAX,EGSS,Pilatus,2505,02 Jun 25
LXJ463,GLF4,KEWR,EDDB,Pilatus,2505,02 Jun 25
VLG7991,A319,LFML,DAAG,Krown,2505,01 Jun 25
N747RL,GA6C,LFMN,KSAT,Pilatus,2505,01 Jun 25
DLH437,A359,KORD,EDDM,Pilatus,2505,01 Jun 25
CFG6LY,A320,LEPA,EDDL,Pilatus,2505,01 Jun 25
THY5ZW,A321,LTFM,EDDL,Pilatus,2505,01 Jun 25
DLH2C,A359,EDDM,KORD,Pilatus,2505,01 Jun 25
MFX802,A19N,EDDM,UTTT,Pilatus,2505,01 Jun 25
MMD6040,FA8X,EDDM,EGGW,Pilatus,2505,01 Jun 25
TWY42,GL7T,EDDM,LFMN,Pilatus,2505,01 Jun 25
DLH7FP,A320,EDDM,EDDL,Pilatus,2505,01 Jun 25
DCF2,GLEX,EDMO,EGKB,Pilatus,2505,01 Jun 25
YRSIL,GLF4,EDMO,LCLK,Pilatus,2505,01 Jun 25
JBU1107,A21N,KJFK,EGLL,Pilatus,2505,01 Jun 25
JAF352,B788,MMUN,EBBR,Pilatus,2505,01 Jun 25
DFABJ,PC12,LFPB,LOWI,Pilatus,2505,01 Jun 25
SWU2360,E75S,LOWI,LGKL,Pilatus,2505,01 Jun 25
