Callsign,Aircraft,Departure ICAO,Destination ICAO,Contributor,AIRAC validity,Date added
KAY55,A333,EDDM,LICJ,Volarium,2507,01 Aug 25
EUP421,E145,BKPR,LFPB,Volarium,2507,01 Aug 25
EUP421,E145,LFJL,BKPR,Volarium,2507,01 Aug 25
EUP421,E145,LFPB,LFJL,Volarium,2507,01 Aug 25
EUP421,E145,LFLB,LFPB,Volarium,2507,01 Aug 25
MYX9307,A321,LTFJ,LFLX,Volarium,2507,01 Aug 25
AWC103,A21N,LFBT,EGSS,Volarium,2507,01 Aug 25
AWC102,A21N,EGNT,LFBT,Volarium,2507,01 Aug 25
AWC101,A21N,LFBT,EGNT,Volarium,2507,01 Aug 25
AWC101Y,A21N,EGSS,LFBT,Volarium,2507,01 Aug 25
NOS786,B772,LICJ,KJFK,Volarium,2507,01 Aug 25
RYS7162,B738,LEMH,EPKT,Volarium,2507,01 Aug 25
EXS5RT,B738,LERS,EGNT,Volarium,2507,01 Aug 25
AFR4241,B77W,LFKB,LFPO,Volarium,2507,01 Aug 25
EXS87RD,A21N,LPMA,EGCC,Volarium,2507,01 Aug 25
BEL8GQ,A319,EDDF,EBBR,Volarium,2507,01 Aug 25
RYR274,B38M,GCTS,EDDN,Volarium,2507,01 Aug 25
RYS7152,B738,LEMH,EPPO,Volarium,2507,01 Aug 25
BEL8ZB,A319,EBBR,EDDF,Volarium,2507,01 Aug 25
EXS94CD,B738,EGNT,LERS,Volarium,2507,01 Aug 25
AAL717,B772,EDDM,KCLT,Volarium,2507,01 Aug 25
AFR4240,B77W,LFPO,LFKB,Volarium,2507,01 Aug 25
SKW6245,CRJ7,KGRR,KORD,Pilatus,2507,31 Jul 25
BEL9HZ,A319,EGCC,EBBR,Peteking,2507,31 Jul 25
EXS5UG,A21N,EGCC,LPMA,Peteking,2507,31 Jul 25
UAE221,B77W,OMDB,KDFW,Peteking,2507,31 Jul 25
EJM537,GLF5,KORD,LIBR,Peteking,2507,31 Jul 25
SWR92,B77W,LSZH,SBGR,Peteking,2510,31 Jul 25
HFM352P,A333,LPBJ,DAAG,GLALTI,2507,31 Jul 25
PVG3448,A321,GVAC,LEST,GLALTI,2507,31 Jul 25
PVG3447,A321,LEST,GVAC,GLALTI,2507,31 Jul 25
PVG347P,A321,LPPR,LEST,GLALTI,2507,31 Jul 25
PVG3340,A321,GVAC,LPPR,GLALTI,2507,31 Jul 25
PVG3341,A321,LEBB,GVAC,GLALTI,2507,31 Jul 25
ATN510,B752,KBWI,BGTL,GLALTI,2507,31 Jul 25
CAT678,B738,BGGH,EKYT,GLALTI,2507,31 Jul 25
CAT677,B738,EKYT,BGGH,GLALTI,2507,31 Jul 25
CGHGF,DC3T,BGNO,ENSB,GLALTI,2507,31 Jul 25
EWG1AF,A320,EDDV,LEMG,GLALTI,2507,31 Jul 25
MGH936,B77W,EETN,LTAI,GLALTI,2510,31 Jul 25
